,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
34,0.09061135371186518,0.6133676836964518,0.33002703762634245,0.8686019052270146,0.8525036281640198,0.7899156502455382,0.7225130890052357
84,0.4541484716158202,0.6077493819825903,0.4795410165768568,0.8686019052270146,0.5156466887689123,0.8274170225787627,0.5235602094240839
327,0.8187772925762696,0.30660206787161015,0.6340309488814726,0.6212978140686835,0.6762455098373863,0.9134521591502134,0.40139616055846433
143,0.9093886462881348,0.5787219989334423,0.5373225382465011,0.7604437026496063,0.4716560244209248,0.7040553475539767,0.46073298429319376
155,0.5458515283841797,0.5826876559367871,0.9802597478285774,0.0,0.0,0.13468500047031412,0.033158813263525315
170,0.7270742358079101,0.7548148509551985,1.0,0.0,0.11707295917705862,0.006954551514532777,0.012216404886561973
70,1.0,0.41261956114246573,0.121256043104732,0.9592505321271778,0.6552427290538584,0.8012847725468846,0.7905759162303665
89,0.9093886462881348,0.7399405651715607,0.9738610212615625,0.0,0.12546491010411617,0.11127564048877157,0.20244328097731243
66,0.36353711790395504,0.17042134147492322,0.3154589697361337,0.8172722236695786,0.48285328029456126,0.7637838753697118,0.6457242582897034
364,0.8187772925762696,0.9040494832956685,0.5874252979690973,0.8686019052270146,0.7512626494103511,0.6920080416487977,0.3385689354275742
154,0.9093886462881348,0.6406215098158606,0.979535108632034,0.0,0.02836669057031145,0.12806928482782828,0.12216404886561955
253,0.0,0.8430365101371191,0.8106009810165337,0.529111437981208,0.46145874206462273,0.345381204781399,0.21291448516579406
44,1.0,0.2715071707455823,0.5556501795224489,0.6962121500862486,0.6576430021668644,0.8784946491240142,0.7015706806282723
205,0.4541484716158202,0.5625400777789435,0.7733188199840925,0.6212978140686835,0.6264403512820562,0.36319467312414827,0.1343804537521815
274,0.5458515283841797,0.8044274163241417,0.485981670035224,0.8686019052270146,0.62964053346561,0.7476637897606649,0.4764397905759163
218,0.8187772925762696,0.5787219989334423,0.5373225382465011,0.7604437026496063,0.4716560244209248,0.7040553475539767,0.525305410122164
180,0.0,0.7961721502057898,0.9966836786384881,0.0,0.1484435939988209,0.005767187399639363,0.03141361256544504
119,0.9093886462881348,0.6352771830679494,0.41312545856465166,0.7604437026496063,0.8092836268025422,0.8077329593168556,0.8010471204188483
282,0.27292576419208986,0.2358880704532078,0.77419160500921,0.40186544651072637,0.1928054406173618,0.9014036300475781,0.20767888307155327
151,0.9093886462881348,0.3589228893391846,0.48225888353352153,0.9592505321271778,0.7922767804623746,0.7127090895954168,0.5410122164048866
131,0.9093886462881348,0.32638751500352103,0.8539804847545112,0.6212978140686835,0.4284689616658003,0.2878702005395006,0.29668411867364747
386,0.18122270742373037,0.0,0.3048015751401748,0.0,0.5906397108946048,0.6078485438465359,0.7260034904013961
56,0.8187772925762696,0.8834253354157445,0.472087477155197,0.9156504810177907,0.6194400242369352,0.7586933084071494,0.49214659685863876
63,1.0,0.26674856028967886,0.5556501795224489,0.6962121500862486,0.6576430021668644,0.8784946491240142,0.7207678883071553
242,0.18122270742373037,0.2358880704532078,0.8472799378712507,0.6212978140686835,0.44006512079830523,0.2955043122889721,0.343804537521815
335,1.0,0.8016864224683619,0.4497648357380142,0.8172722236695786,0.4548606115463409,0.7593720499428577,0.3979057591623037
172,1.0,0.41261956114246573,0.121256043104732,0.9592505321271778,0.6552427290538584,0.8012847725468846,0.7748691099476441
92,0.27292576419208986,0.7027718965822597,0.8820524704565822,0.6962121500862486,0.39028351456712085,0.24749470190253856,0.14136125654450266
235,0.09061135371186518,0.5645917383064604,0.3786089737440793,0.8686019052270146,0.48985169276075025,0.7990788185433174,0.4467713787085515
247,0.7270742358079101,0.7200789862256478,0.7061020986213674,0.0,0.4108753036943502,0.9061551542465944,0.1640488656195463
130,0.636462882096045,0.8325893323068544,0.5565210067591526,0.9156504810177907,0.7870748018593271,0.6898022045284539,0.4153577661431065
393,0.36353711790395504,0.6406215098158606,0.6874386949394483,0.6962121500862486,0.943157711555488,0.6482311000420776,0.4642233856893543
396,0.0,0.9253178188462251,0.6762459195494327,0.40186544651072637,0.6082397050369893,0.9290644423866431,0.31762652705061084
334,0.27292576419208986,0.8378314778723577,0.6974375407096608,0.7604437026496063,0.9699768596379039,0.6570542848143605,0.15881326352530545
83,0.27292576419208986,0.773665991283113,0.9003259325433282,0.6212978140686835,0.3798879826294908,0.21102171704338887,0.06980802792321117
311,0.5458515283841797,0.7138408011980953,0.5574807493960251,0.6962121500862486,0.6536425533858665,0.7171208151993501,0.49738219895287966
94,0.27292576419208986,0.9684804071253911,0.2796144171317395,0.7604437026496063,0.4946506608706862,0.7530936992614221,0.4764397905759163
413,0.9093886462881348,0.4096815477301859,0.121256043104732,0.9592505321271778,0.6552427290538584,0.8012847725468846,0.8760907504363002
201,0.8187772925762696,0.568669786964191,0.5674419915714972,0.7604437026496063,0.9179410185351463,0.815029616027545,0.56195462478185
112,0.8187772925762696,0.4988314592653373,0.8497047491205989,0.6212978140686835,0.37748904447577225,0.31806751894080465,0.1640488656195463
54,0.4541484716158202,0.6262543230212608,0.41312545856465166,0.7604437026496063,0.8092836268025422,0.8077329593168556,0.6631762652705061
5,0.0,0.4269657161577246,0.8565631164687197,0.6212978140686835,0.4296685518404074,0.2827808084128721,0.3211169284467714
18,0.8187772925762696,0.6406215098158606,0.47011607972407626,0.9156504810177907,0.5186461934078607,0.8252110406247575,0.49912739965095987
258,0.8187772925762696,0.0,0.41613853448000204,0.8172722236695786,0.717453531029529,0.8263988767682725,0.8656195462478184
333,0.09061135371186518,0.4461738204791896,0.1598250000104684,0.7604437026496063,0.5034488888886006,0.7600507917020446,0.43106457242582896
114,0.0,0.8456253428651745,0.24111831944996506,0.9156504810177907,0.7996796895129836,0.7727772410442352,0.6910994764397905
144,0.4541484716158202,0.5436771112402877,0.7599700599685418,0.40186544651072637,0.20959203353421954,0.8915612218826773,0.25654450261780104
336,0.18122270742373037,0.365708553061225,0.8255847838405195,0.529111437981208,0.8501024189456649,0.36658773216480267,0.3821989528795812
248,0.36353711790395504,0.6766940579445891,0.6965640838396678,0.0,0.44006512079830523,0.9100582001699039,0.15008726003490405
236,0.5458515283841797,0.31067406857004437,0.4737135815430729,1.0,0.8330941838250441,0.7088064171203997,0.8411867364746947
209,0.18122270742373037,0.8980395680245788,0.29130076871634886,0.9156504810177907,0.6380411092483781,0.7946669176143587,0.47469458987783597
369,0.0,0.6963566657937016,0.8574973171510084,0.6212978140686835,0.43306740632642915,0.279896825118688,0.15881326352530545
31,0.09061135371186518,0.8325893323068544,0.6375125831232937,0.8686019052270146,0.8248904184658408,0.6482311000420776,0.19720767888307159
186,0.5458515283841797,0.7075398749100366,0.8574973171510084,0.6212978140686835,0.43306740632642915,0.279896825118688,0.2094240837696335
199,0.8187772925762696,0.6632155901296107,0.5175833210406043,0.9156504810177907,0.5576413935801068,0.8318289935649488,0.31239092495637005
107,0.7270742358079101,0.5500466823517761,0.7599700599685418,0.40186544651072637,0.20959203353421954,0.8915612218826773,0.22513089005235606
216,0.636462882096045,0.9334399811810827,0.5787687570919927,0.40186544651072637,0.5992396305442175,0.673852375561198,0.4537521815008727
231,0.18122270742373037,0.6280707133528647,0.979918230382375,0.0,0.015981035498101884,0.13061378833103146,0.017452006980802792
